date,value,cash,holdings_value
2025-01-08 00:00:00-05:00,1014930.3316315336,-121.16859036136749,1015051.5002218949
2025-01-10 00:00:00-05:00,1029138.4333370033,-145.67246981890227,1029284.1058068222
2025-01-13 00:00:00-05:00,1034631.4825179029,-170.30713927574416,1034801.7896571786
2025-01-14 00:00:00-05:00,1036867.75614559,-194.9950546105281,1037062.7512002005
2025-01-15 00:00:00-05:00,1046137.8179068848,-219.9036909567955,1046357.7215978416
2025-01-16 00:00:00-05:00,1040553.573889563,-244.6793659464277,1040798.2532555094
2025-01-17 00:00:00-05:00,1044439.5684331576,-269.5475668186665,1044709.1159999763
2025-01-21 00:00:00-05:00,1050730.485877144,-294.5655550059363,1051025.05143215
2025-01-22 00:00:00-05:00,1044151.676900331,-319.426901154662,1044471.1038014857
2025-01-23 00:00:00-05:00,1047182.1198438363,-344.3604024247836,1047526.4802462611
2025-01-24 00:00:00-05:00,1045387.0761497114,-369.2511635417081,1045756.3273132531
2025-01-27 00:00:00-05:00,1039696.6878180711,-394.0064359962444,1040090.6942540674
2025-01-28 00:00:00-05:00,1041095.3815665564,-418.7950114758167,1041514.1765780322
2025-01-29 00:00:00-05:00,1042590.9094419341,-443.6191956097707,1043034.5286375439
2025-01-30 00:00:00-05:00,1044017.1304876173,-468.47733819620413,1044485.6078258136
2025-01-31 00:00:00-05:00,1040185.3330737426,-493.24424533860616,1040678.5773190812
2025-02-03 00:00:00-05:00,1038576.7819876724,-24.72860739520433,1038601.5105950676
2025-02-04 00:00:00-05:00,1040866.3621592316,-49.51172990191239,1040915.8738891335
2025-02-05 00:00:00-05:00,1044372.0190192792,-74.37832241647891,1044446.3973416956
2025-02-06 00:00:00-05:00,1043184.3340997868,-99.21663604536977,1043283.5507358322
2025-02-07 00:00:00-05:00,1039052.8868306412,-123.95657953999205,1039176.8434101812
2025-02-10 00:00:00-05:00,1043296.3656501052,-148.79756065025907,1043445.1632107554
2025-02-11 00:00:00-05:00,1044437.3049526825,-173.66570762882242,1044610.9706603113
2025-02-12 00:00:00-05:00,1040666.084963149,-198.44406151732332,1040864.5290246664
2025-02-13 00:00:00-05:00,1048092.9168036169,-223.39924894568153,1048316.3160525626
2025-02-14 00:00:00-05:00,1046369.8613840056,-248.31341026818936,1046618.1747942738
2025-02-18 00:00:00-05:00,1045788.8846710578,-273.21373848245776,1046062.0984095403
2025-02-19 00:00:00-05:00,1048580.4893305611,-298.18053505691336,1048878.669865618
2025-02-20 00:00:00-05:00,1049625.2136883514,-323.17220661310165,1049948.3858949644
2025-02-21 00:00:00-05:00,1044758.9167664036,-348.0480111981252,1045106.9647776018
2025-02-24 00:00:00-05:00,1046007.4958545445,-372.95354456450406,1046380.449399109
2025-02-25 00:00:00-05:00,1049580.3186743013,-397.9441471663351,1049978.2628214676
2025-02-26 00:00:00-05:00,1044414.4128491445,-422.8117490818365,1044837.2245982264
2025-02-27 00:00:00-05:00,1039985.1066896942,-447.57388881587053,1040432.68057851
2025-02-28 00:00:00-05:00,1046184.8679937547,-472.4836454289745,1046657.3516391837
2025-03-03 00:00:00-05:00,1045418.6057863436,-24.891511840545732,1045443.4972981841
2025-03-04 00:00:00-05:00,1040053.4576480663,-49.65527901709913,1040103.1129270834
2025-03-05 00:00:00-05:00,1035522.2623352698,-74.31115802220091,1035596.573493292
2025-03-06 00:00:00-05:00,1034900.7626605711,-98.95223906366789,1034999.7148996348
2025-03-07 00:00:00-05:00,1035155.5702408158,-123.59938709673571,1035279.1696279125
2025-03-10 00:00:00-04:00,1041541.9611843041,-148.3985956775187,1041690.3597799817
2025-03-11 00:00:00-04:00,1036392.2936762278,-173.07519020777485,1036565.3688664356
2025-03-12 00:00:00-04:00,1031229.8544354689,-197.6288665913904,1031427.4833020603
2025-03-13 00:00:00-04:00,1034260.3295155461,-222.2546988615765,1034482.5842144077
2025-03-14 00:00:00-04:00,1032473.0010189316,-246.83797467811812,1032719.8389936098
2025-03-17 00:00:00-04:00,1035392.2548004716,-271.49075819202255,1035663.7455586636
2025-03-18 00:00:00-04:00,1035981.2366191698,-296.1575654164605,1036277.3941845862
2025-03-19 00:00:00-04:00,1037755.4491134606,-320.8666168013378,1038076.315730262
2025-03-20 00:00:00-04:00,1038419.8663030564,-345.5914880197729,1038765.4577910762
2025-03-21 00:00:00-04:00,1035890.1044468101,-370.25612537891976,1036260.360572189
2025-03-24 00:00:00-04:00,1031066.149938695,-394.80590394361644,1031460.9558426386
2025-03-25 00:00:00-04:00,1031207.441669003,-419.35904667722923,1031626.8007156802
2025-03-26 00:00:00-04:00,1032603.4368673109,-443.94542818315347,1033047.3822954941
2025-03-27 00:00:00-04:00,1034005.0574714689,-468.5651824028127,1034473.6226538718
2025-03-28 00:00:00-04:00,1040275.333600558,-493.3342324659227,1040768.6678330239
2025-03-31 00:00:00-04:00,1045648.5465707527,-518.2312192172918,1046166.77778997
2025-04-01 00:00:00-04:00,1043183.2487178282,-24.83828778594982,1043208.0870056142
2025-04-02 00:00:00-04:00,1045371.2238525485,-49.72867145824079,1045420.9525240067
2025-04-03 00:00:00-04:00,1031090.2802391764,-74.27902456758093,1031164.5592637439
2025-04-04 00:00:00-04:00,1005858.5974907776,-98.22860902175312,1005956.8260997994
2025-04-07 00:00:00-04:00,992867.5650062098,-121.86887581396745,992989.4338820238
2025-04-08 00:00:00-04:00,984461.8664587764,-145.30900216123229,984607.1754609377
2025-04-09 00:00:00-04:00,1007026.4421826616,-169.28639310346094,1007195.728575765
2025-04-10 00:00:00-04:00,999263.0335143863,-193.07893658102913,999456.1124509673
2025-04-11 00:00:00-04:00,1006649.0192032885,-217.04734104788045,1006866.0665443364
2025-04-14 00:00:00-04:00,1011689.991351043,-241.1357715188689,1011931.1271225619
2025-04-15 00:00:00-04:00,1010544.0318876525,-265.1969165910766,1010809.2288042435
2025-04-16 00:00:00-04:00,1016650.7805970865,-289.4034639040385,1016940.1840609906
2025-04-17 00:00:00-04:00,1021909.2230474051,-313.7352152087697,1022222.9582626139
2025-04-21 00:00:00-04:00,1018146.2119836666,-337.97736887870633,1018484.1893525453
2025-04-22 00:00:00-04:00,1023470.3921433418,-362.3462917612355,1023832.7384351031
2025-04-23 00:00:00-04:00,1018380.7450443266,-386.5940296846224,1018767.3390740113
2025-04-24 00:00:00-04:00,1024768.0715767511,-410.9938504321819,1025179.0654271833
2025-04-25 00:00:00-04:00,1024738.7667292614,-435.3929734286642,1025174.1597026901
2025-04-28 00:00:00-04:00,1025450.5332465533,-459.8090436504922,1025910.3422902038
2025-04-29 00:00:00-04:00,1022263.5362997872,-484.1492311859046,1022747.6855309731
2025-04-30 00:00:00-04:00,1017257.5085481097,-508.3702247464206,1017765.8787728561
2025-05-01 00:00:00-04:00,1011413.9028923695,-24.081856779814412,1011437.9847491494
2025-05-02 00:00:00-04:00,1013997.641802176,-48.22523261738616,1014045.8670347934
2025-05-05 00:00:00-04:00,1015227.3806053724,-72.39788864741955,1015299.7784940198
2025-05-06 00:00:00-04:00,1006439.891431752,-96.36131376305926,1006536.2527455151
2025-05-07 00:00:00-04:00,1005948.1217450344,-120.31302979784661,1006068.4347748322
2025-05-08 00:00:00-04:00,1003319.8629657098,-144.20216675267196,1003464.0651324624
2025-05-09 00:00:00-04:00,998407.5741361675,-167.97434166484052,998575.5484778323
2025-05-12 00:00:00-04:00,1001274.922529862,-191.8147884023786,1001466.7373182644
2025-05-13 00:00:00-04:00,1006055.2663107178,-215.76905555899467,1006271.0353662767
2025-05-14 00:00:00-04:00,1005578.7638179777,-239.71197714803196,1005818.4757951258
2025-05-15 00:00:00-04:00,1016021.5474036112,-263.90354236157543,1016285.4509459728
2025-05-16 00:00:00-04:00,1017275.7163473549,-288.1249694514432,1017563.8413168064
2025-05-19 00:00:00-04:00,1019087.9195845057,-312.3895452647841,1019400.3091297705
2025-05-20 00:00:00-04:00,1024611.7472559817,-336.7856439160849,1024948.5328998978
2025-05-21 00:00:00-04:00,1018900.8689879886,-361.04576603775416,1019261.9147540263
2025-05-22 00:00:00-04:00,1017232.3719077485,-385.2661610925828,1017617.6380688411
2025-05-23 00:00:00-04:00,1016865.0069796096,-409.4778091551465,1017274.4847887647
2025-05-27 00:00:00-04:00,1026190.8739798586,-433.91150695699554,1026624.7854868156
2025-05-28 00:00:00-04:00,1022254.90613592,-458.2514890074234,1022713.1576249273
2025-05-29 00:00:00-04:00,1021093.4375576336,-482.56381638563795,1021576.0013740193
2025-05-30 00:00:00-04:00,1018531.2604390709,-506.81513809422796,1019038.0755771651
2025-06-02 00:00:00-04:00,1018867.7059233953,-24.259332506165652,1018891.9652559016
2025-06-03 00:00:00-04:00,1012046.1339888764,-48.35624276566889,1012094.490231642
2025-06-04 00:00:00-04:00,1016346.5483493392,-72.55554628121305,1016419.1038956203
2025-06-05 00:00:00-04:00,1017708.5466080026,-96.78727909885163,1017805.3338871015
2025-06-06 00:00:00-04:00,1019211.8111497136,-121.05480478159916,1019332.8659544952
2025-06-09 00:00:00-04:00,1019590.4098656337,-145.33134493411788,1019735.7412105678
2025-06-10 00:00:00-04:00,1019779.425391284,-169.61238556344915,1019949.0377768475
2025-06-11 00:00:00-04:00,1020550.6393659972,-193.91178886748014,1020744.5511548646
2025-06-12 00:00:00-04:00,1029096.4708583769,-218.41466919459214,1029314.8855275715
2025-06-13 00:00:00-04:00,1022000.7088704817,-242.74859878507004,1022243.4574692667
2025-06-16 00:00:00-04:00,1019930.6189233693,-267.03323934611603,1020197.6521627154
2025-06-17 00:00:00-04:00,1010950.6753587673,-291.10406663626026,1011241.7794254036
2025-06-18 00:00:00-04:00,1013052.9186522812,-315.2249485299311,1013368.1436008111
2025-06-20 00:00:00-04:00,1006537.6779834363,-339.19070195223725,1006876.8686853885
2025-06-23 00:00:00-04:00,1012496.943198582,-363.2983460199194,1012860.241544602
2025-06-24 00:00:00-04:00,1018298.251410575,-387.54411976240317,1018685.7955303374
2025-06-25 00:00:00-04:00,1014308.2781863523,-411.69489188046197,1014719.9730782328
2025-06-26 00:00:00-04:00,1025013.8983439902,-436.10056578564996,1025449.9989097759
2025-06-27 00:00:00-04:00,1027396.2542871144,-460.5629638019626,1027856.8172509164
2025-06-30 00:00:00-04:00,1032699.0579130544,-485.1516220536604,1033184.2095351081
2025-07-01 00:00:00-04:00,1027443.512785274,-24.46352324555008,1027467.9763085195
2025-07-02 00:00:00-04:00,1033326.0201264976,-49.06710952442571,1033375.087236022
2025-07-03 00:00:00-04:00,1041351.5064811726,-73.86178336144975,1041425.368264534
2025-07-07 00:00:00-04:00,1035593.4037692889,-98.51935625054924,1035691.9231255394
2025-07-08 00:00:00-04:00,1036774.8470732181,-123.20505941189161,1036898.05213263
2025-07-09 00:00:00-04:00,1039960.999573906,-147.96662515331178,1040108.9661990593
2025-07-10 00:00:00-04:00,1045641.2771101247,-172.8634388181639,1045814.1405489428
2025-07-11 00:00:00-04:00,1039254.9739030399,-197.6081940243126,1039452.5820970642
2025-07-14 00:00:00-04:00,1043353.345579012,-222.45053183185593,1043575.7961108438
2025-07-15 00:00:00-04:00,1032925.9837996443,-247.0445932094993,1033173.0283928538
2025-07-16 00:00:00-04:00,1039847.4884931627,-271.80345624178966,1040119.2919494045
2025-07-17 00:00:00-04:00,1051332.5028708545,-296.83577850829255,1051629.3386493628
2025-07-18 00:00:00-04:00,1051923.0589151303,-321.8821619677828,1052244.941077098
2025-07-21 00:00:00-04:00,1047564.3299839271,-346.82476369601267,1047911.1547476231
2025-07-22 00:00:00-04:00,1049602.9259317208,-371.8159045786937,1049974.7418362994
2025-07-23 00:00:00-04:00,1061035.5476679136,-397.07925722204027,1061432.6269251357
2025-07-24 00:00:00-04:00,1057483.4547493402,-422.2580342107624,1057905.7127835508
2025-07-25 00:00:00-04:00,1059226.543568535,-447.47831430239637,1059674.0218828374
2025-07-28 00:00:00-04:00,1053650.6768575555,-472.5658325018191,1054123.2426900573
2025-07-29 00:00:00-04:00,1049567.8971796944,-497.5561393467367,1050065.453319041
2025-07-30 00:00:00-04:00,1047303.9272840522,-522.4925408630597,1047826.4198249154
2025-07-31 00:00:00-04:00,1040821.760776945,-547.2746014068094,1041369.0353783518
2025-08-01 00:00:00-04:00,1026696.6409009936,-24.445740158308205,1026721.0866411519
2025-08-04 00:00:00-04:00,1030548.8416332492,-48.983201565323824,1030597.8248348145
2025-08-05 00:00:00-04:00,1029371.8808482058,-73.49263942927786,1029445.373487635
2025-08-06 00:00:00-04:00,1026401.7227360811,-97.93135755914003,1026499.6540936403
2025-08-07 00:00:00-04:00,1027527.8622360999,-122.39688917265701,1027650.2591252725
2025-08-08 00:00:00-04:00,1024599.6081875971,-146.79269879163834,1024746.4008863887
2025-08-11 00:00:00-04:00,1024739.6551936935,-171.1918429425394,1024910.847036636
2025-08-12 00:00:00-04:00,1024440.3010505892,-195.5838594441368,1024635.8849100333
2025-08-13 00:00:00-04:00,1029001.1072298327,-220.08446915460212,1029221.1916989873
2025-08-14 00:00:00-04:00,1024431.2221313246,-244.4762694863082,1024675.698400811
2025-08-15 00:00:00-04:00,1021630.8569070313,-268.8013928679847,1021899.6582998992
2025-08-18 00:00:00-04:00,1019614.4596384899,-293.07850564777686,1019907.5381441377
2025-08-19 00:00:00-04:00,1023700.5543662955,-317.45290871371407,1024018.0072750092
2025-08-20 00:00:00-04:00,1024609.3360117513,-341.848949953071,1024951.1849617044
2025-08-21 00:00:00-04:00,1020945.3971777817,-366.1577524764116,1021311.5549302581
2025-08-22 00:00:00-04:00,1026597.1489200444,-390.60112372144226,1026987.7500437659
2025-08-25 00:00:00-04:00,1023016.0931555551,-414.9592297038598,1023431.052385259
2025-08-26 00:00:00-04:00,1023929.006318179,-439.3390722314957,1024368.3453904105
2025-08-27 00:00:00-04:00,1024467.9097677837,-463.73174609915407,1024931.6415138829
2025-08-28 00:00:00-04:00,1025239.6521722743,-488.14279522347306,1025727.7949674978
2025-08-29 00:00:00-04:00,1022635.4762116541,-512.4918386819281,1023147.9680503361
2025-09-02 00:00:00-04:00,1013933.5859062602,-24.1418506609773,1013957.7277569212
2025-09-03 00:00:00-04:00,1006353.9867972155,-48.10323037947573,1006402.090027595
2025-09-04 00:00:00-04:00,1003870.397422797,-72.00547560966686,1003942.4028984067
2025-09-05 00:00:00-04:00,1001491.5128836128,-95.85107938317606,1001587.3639629959
2025-09-08 00:00:00-04:00,1007983.7439732368,-119.85126376788133,1008103.5952370047
2025-09-09 00:00:00-04:00,1008834.763180149,-143.87171099710463,1008978.6348911461
2025-09-10 00:00:00-04:00,1013175.645966048,-167.99551503924963,1013343.6414810873
2025-09-11 00:00:00-04:00,1015611.2242806583,-192.1773104220125,1015803.4015910804
2025-09-12 00:00:00-04:00,1018620.6609053061,-216.43076076381365,1018837.0916660699
2025-09-15 00:00:00-04:00,1025519.2216188954,-240.84846646201825,1025760.0700853574
2025-09-16 00:00:00-04:00,1030281.262181412,-265.37955677801176,1030546.64173819
2025-09-17 00:00:00-04:00,1024094.7366032437,-289.76334535876947,1024384.4999486025
2025-09-18 00:00:00-04:00,1020580.029152388,-314.06344843628057,1020894.0926008243
2025-09-19 00:00:00-04:00,1019747.1845383645,-338.34372140797905,1020085.5282597725
2025-09-22 00:00:00-04:00,1025212.4751933689,-362.7541234459649,1025575.2293168148
2025-09-23 00:00:00-04:00,1032919.5502523744,-387.3480316402642,1033306.8982840147
2025-09-24 00:00:00-04:00,1036505.116445472,-412.02731249089095,1036917.1437579629
2025-09-25 00:00:00-04:00,1040700.2279190238,-436.8064793262686,1041137.03439835
2025-09-26 00:00:00-04:00,1046620.7784712468,-461.72661500738593,1047082.5050862542
2025-09-29 00:00:00-04:00,1046458.1886489794,-486.6428794100855,1046944.8315283895
2025-09-30 00:00:00-04:00,1044857.5890186757,-511.52103339038683,1045369.1100520662
2025-10-01 00:00:00-04:00,1044273.645540779,-24.86425023322484,1044298.5097910123
2025-10-02 00:00:00-04:00,1047883.9780497494,-49.81446281089929,1047933.7925125603
2025-10-03 00:00:00-04:00,1057894.4281392244,-75.0030251133166,1057969.4311643378
