date,value,cash,holdings_value
2023-12-11 00:00:00-05:00,1029954.4914466749,51374.84271517486,978579.6487315
2023-12-12 00:00:00-05:00,1028603.623588845,51349.351569585946,977254.272019259
2023-12-13 00:00:00-05:00,1046423.8358670623,51324.4361231261,995099.3997439363
2023-12-14 00:00:00-05:00,1058102.1954413436,51299.24261386537,1006802.9528274782
2023-12-15 00:00:00-05:00,1054939.1794854861,51274.124416301485,1003665.0550691846
2023-12-18 00:00:00-05:00,1056967.1709251304,51248.95793207745,1005718.2129930529
2023-12-19 00:00:00-05:00,1066457.9832374703,51223.56547075129,1015234.417766719
2023-12-20 00:00:00-05:00,1055801.7899142152,51198.42673435484,1004603.3631798604
2023-12-21 00:00:00-05:00,1065468.0309076188,51173.05784388346,1014294.9730637354
2023-12-22 00:00:00-05:00,1067959.8212707383,51147.62962365748,1016812.1916470808
2023-12-26 00:00:00-05:00,1072468.9892224695,51122.094039733514,1021346.895182736
2023-12-27 00:00:00-05:00,1072701.7049661889,51096.552914826585,1021605.1520513623
2023-12-28 00:00:00-05:00,1070331.4189088442,51071.0682266457,1019260.3506821985
2023-12-29 00:00:00-05:00,1065309.703757283,51045.70310595813,1014264.0006513249
2024-01-02 00:00:00-05:00,1060281.2357529185,-25.245392408069264,1060306.4811453265
2024-01-03 00:00:00-05:00,1053105.7832759724,-50.3199366418837,1053156.1032126143
2024-01-04 00:00:00-05:00,1055018.3922281216,-75.44002026835389,1055093.83224839
2024-01-05 00:00:00-05:00,1056994.3897940237,-100.6071525761237,1057094.9969465998
2024-01-08 00:00:00-05:00,1065747.2562360854,-125.98269142790792,1065873.2389275134
2024-01-09 00:00:00-05:00,1060097.302402695,-151.2237043663754,1060248.5261070614
2024-01-10 00:00:00-05:00,1060452.6775034952,-176.47317881823128,1060629.1506823134
2024-01-11 00:00:00-05:00,1054873.7960909223,-201.5898195975575,1055075.3859105199
2024-01-12 00:00:00-05:00,1054400.7698447453,-226.69519757905098,1054627.4650423243
2024-01-16 00:00:00-05:00,1044883.5688227762,-251.57397014084475,1045135.1427929171
2024-01-17 00:00:00-05:00,1037756.5122629836,-276.2830468394086,1038032.795309823
2024-01-18 00:00:00-05:00,1037681.204418741,-300.9903304513694,1037982.1947491925
2024-01-19 00:00:00-05:00,1039466.6212664614,-325.7401250004411,1039792.3613914619
2024-01-22 00:00:00-05:00,1044204.2916006246,-350.6027239099538,1044554.8943245346
2024-01-23 00:00:00-05:00,1044873.7766907018,-375.48126332019456,1045249.257954022
2024-01-24 00:00:00-05:00,1039306.0799547047,-400.2272353660696,1039706.3071900709
2024-01-25 00:00:00-05:00,1040824.5905522336,-425.0093632870256,1041249.5999155206
2024-01-26 00:00:00-05:00,1043383.6196527735,-449.85242192301155,1043833.4720746964
2024-01-29 00:00:00-05:00,1052069.1623516167,-474.9022841185785,1052544.0646357352
2024-01-30 00:00:00-05:00,1049729.057162932,-499.8964281973169,1050228.9535911293
2024-01-31 00:00:00-05:00,1041806.5792198847,-524.7019373575322,1042331.2811572423
2024-02-01 00:00:00-05:00,1049688.0006058437,-24.993166518156738,1049712.993772362
2024-02-02 00:00:00-05:00,1049052.5349215118,-49.971202540955176,1049102.5061240527
2024-02-05 00:00:00-05:00,1042695.7321097464,-74.79788251213893,1042770.5299922585
2024-02-06 00:00:00-05:00,1047176.0362317233,-99.73123893090421,1047275.7674706542
2024-02-07 00:00:00-05:00,1050810.51985606,-124.75113273447239,1050935.2709887945
2024-02-08 00:00:00-05:00,1051930.8717268067,-149.7977022177174,1052080.6694290244
2024-02-09 00:00:00-05:00,1054919.4759575683,-174.91543063881238,1055094.391388207
2024-02-12 00:00:00-05:00,1058164.7975494396,-200.11043046141387,1058364.907979901
2024-02-13 00:00:00-05:00,1042311.4699546817,-224.92796111582663,1042536.3979157975
2024-02-14 00:00:00-05:00,1051574.7384798613,-249.96605103415473,1051824.7045308955
2024-02-15 00:00:00-05:00,1061538.371260744,-275.241375952861,1061813.612636697
2024-02-16 00:00:00-05:00,1057894.0942939075,-300.42993030639104,1058194.524224214
2024-02-20 00:00:00-05:00,1058502.377422212,-325.6329679363873,1058828.0103901483
2024-02-21 00:00:00-05:00,1059639.4556378238,-350.8630795018489,1059990.3187173256
2024-02-22 00:00:00-05:00,1072154.7653474272,-376.3911817268406,1072531.1565291542
2024-02-23 00:00:00-05:00,1074049.0823833114,-401.96438781230245,1074451.0467711235
2024-02-26 00:00:00-05:00,1072182.816005313,-427.4931579260031,1072610.309163239
2024-02-27 00:00:00-05:00,1072397.5345003598,-453.0270405065493,1072850.5615408663
2024-02-28 00:00:00-05:00,1070096.737024931,-478.5061408904854,1070575.2431658215
2024-02-29 00:00:00-05:00,1073749.493641857,-504.0722137408356,1074253.5658555978
2024-03-01 00:00:00-05:00,1075022.9290777117,-25.596393463555756,1075048.5254711753
2024-03-04 00:00:00-05:00,1077106.566336383,-51.2423985193043,1077157.8087349024
2024-03-05 00:00:00-05:00,1067940.6372694648,-76.67016197246902,1068017.3074314373
2024-03-06 00:00:00-05:00,1077777.7553108486,-102.33214809858747,1077880.0874589472
2024-03-07 00:00:00-05:00,1088047.2450181574,-128.23865170624853,1088175.4836698635
2024-03-08 00:00:00-05:00,1076186.1414732249,-153.86274136250762,1076340.0042145874
2024-03-11 00:00:00-04:00,1066943.192200114,-179.26675555808643,1067122.458955672
2024-03-12 00:00:00-04:00,1079801.5216738044,-204.97692774489576,1080006.4986015493
2024-03-13 00:00:00-04:00,1076763.23952677,-230.61475815816203,1076993.8542849282
2024-03-14 00:00:00-04:00,1071423.348713946,-256.12544528675903,1071679.4741592328
2024-03-15 00:00:00-04:00,1067699.381346601,-281.5474644145145,1067980.9288110156
2024-03-18 00:00:00-04:00,1073910.1074720412,-307.11736149473165,1074217.224833536
2024-03-19 00:00:00-04:00,1080420.9490344932,-332.8422823031912,1080753.7913167963
2024-03-20 00:00:00-04:00,1091694.0650434326,-358.83561702648063,1092052.9006604592
2024-03-21 00:00:00-04:00,1099257.452274626,-385.00903668586835,1099642.4613113117
2024-03-22 00:00:00-04:00,1097499.0776282747,-411.140589285413,1097910.21821756
2024-03-25 00:00:00-04:00,1092484.1705131684,-437.1527364916124,1092921.32324966
2024-03-26 00:00:00-04:00,1091066.337087778,-463.13112495533244,1091529.4682127333
2024-03-27 00:00:00-04:00,1097919.9964193145,-489.27269966947597,1098409.269118984
2024-03-28 00:00:00-04:00,1098267.2689246845,-515.4225429734757,1098782.691467658
2024-04-01 00:00:00-04:00,1092841.9752911588,-26.0206665704294,1092867.9959577292
2024-04-02 00:00:00-04:00,1094022.1258800677,-52.06943263343251,1094074.1953127012
2024-04-03 00:00:00-04:00,1102240.1603203388,-78.31387084196935,1102318.4741911807
2024-04-04 00:00:00-04:00,1093685.5582020436,-104.35462319802649,1093789.9128252417
2024-04-05 00:00:00-04:00,1103798.1362615745,-130.6361569550582,1103928.7724185295
2024-04-08 00:00:00-04:00,1103392.476740496,-156.90803192209302,1103549.384772418
2024-04-09 00:00:00-04:00,1101391.4744289394,-183.13226284256586,1101574.606691782
2024-04-10 00:00:00-04:00,1100876.1965422323,-209.34422494981206,1101085.5407671821
2024-04-11 00:00:00-04:00,1100453.1977389203,-235.54611541717844,1100688.7438543376
2024-04-12 00:00:00-04:00,1088277.237083792,-261.4580951567863,1088538.6951789488
2024-04-15 00:00:00-04:00,1087012.8566526081,-287.33996988362765,1087300.1966224918
2024-04-16 00:00:00-04:00,1081104.0809368992,-313.0811561246548,1081417.1620930238
2024-04-17 00:00:00-04:00,1075931.8231383893,-338.6991904382906,1076270.5223288275
2024-04-18 00:00:00-04:00,1078718.87886083,-364.38358480150947,1079083.2624456317
2024-04-19 00:00:00-04:00,1087941.7022431206,-390.28757542612243,1088331.9898185467
2024-04-22 00:00:00-04:00,1087510.829092492,-416.18130692193165,1087927.0103994138
2024-04-23 00:00:00-04:00,1090909.9801818782,-442.1559725135381,1091352.1361543918
2024-04-24 00:00:00-04:00,1093288.2174730592,-468.18726415079277,1093756.40473721
2024-04-25 00:00:00-04:00,1092645.965827451,-494.20326371810273,1093140.1690911693
2024-04-26 00:00:00-04:00,1093847.6162136707,-520.247874690118,1094367.864088361
2024-04-29 00:00:00-04:00,1090286.4814954093,-546.207694721438,1090832.6891901307
2024-04-30 00:00:00-04:00,1076763.2239420724,-571.8455247636311,1077335.069466836
2024-05-01 00:00:00-04:00,1060686.0617350005,-25.25503135174716,1060711.3167663522
2024-05-02 00:00:00-04:00,1074256.0006435493,-50.83316417975614,1074306.833807729
2024-05-03 00:00:00-04:00,1080458.541676204,-76.5589800724251,1080535.1006562763
2024-05-06 00:00:00-04:00,1085410.5638638893,-102.40270406261271,1085512.966567952
2024-05-07 00:00:00-04:00,1085622.253827004,-128.25146841002584,1085750.505295414
2024-05-08 00:00:00-04:00,1088447.3433076136,-154.16749839425435,1088601.5108060078
2024-05-09 00:00:00-04:00,1101460.6780281202,-180.39337705870162,1101641.0714051789
2024-05-10 00:00:00-04:00,1102431.044912043,-206.64236024668332,1102637.6872722898
2024-05-13 00:00:00-04:00,1106695.4825808047,-232.99288008241285,1106928.4754608872
2024-05-14 00:00:00-04:00,1109206.7932253818,-259.4031944524069,1109466.1964198342
2024-05-15 00:00:00-04:00,1117870.9041112894,-286.0198020885718,1118156.923913378
2024-05-16 00:00:00-04:00,1120898.268376218,-312.70849154251636,1121210.9768677605
2024-05-17 00:00:00-04:00,1123820.4185674733,-339.4667576576018,1124159.885325131
2024-05-20 00:00:00-04:00,1120461.9617503504,-366.14505861120426,1120828.1068089616
2024-05-21 00:00:00-04:00,1120718.2373030148,-392.8294615089641,1121111.0667645237
2024-05-22 00:00:00-04:00,1112449.5841315312,-419.31698702460807,1112868.9011185558
2024-05-23 00:00:00-04:00,1096207.0516622837,-445.41777636869443,1096652.4694386525
2024-05-24 00:00:00-04:00,1103149.9798072504,-471.6838774617502,1103621.6636847123
2024-05-28 00:00:00-04:00,1099693.8562518489,-497.8676879394247,1100191.7239397883
2024-05-29 00:00:00-04:00,1088994.0976409724,-523.7967361939301,1089517.8943771662
2024-05-30 00:00:00-04:00,1097393.8977656534,-549.9257844514042,1097943.8235501049
2024-05-31 00:00:00-04:00,1103832.1107123862,-576.2081271431917,1104408.3188395293
2024-06-03 00:00:00-04:00,1099013.5009711152,-26.16761115683354,1099039.668582272
2024-06-04 00:00:00-04:00,1081356.4368904463,-51.91480601600748,1081408.3516964624
2024-06-05 00:00:00-04:00,1089775.1758151837,-77.86245181269749,1089853.0382669964
2024-06-06 00:00:00-04:00,1090526.8247173666,-103.82799443793539,1090630.6527118045
2024-06-07 00:00:00-04:00,1087586.3111652678,-129.7235231687449,1087716.0346884367
2024-06-10 00:00:00-04:00,1087004.9266249265,-155.6052090809077,1087160.5318340075
2024-06-11 00:00:00-04:00,1083968.4981580065,-181.41459735581918,1084149.9127553622
2024-06-12 00:00:00-04:00,1090733.7227389526,-207.3850662417201,1090941.1078051943
2024-06-13 00:00:00-04:00,1083797.9858807782,-233.1903946038425,1084031.176275382
2024-06-14 00:00:00-04:00,1081482.3936459546,-258.94058850479144,1081741.3342344593
2024-06-17 00:00:00-04:00,1083213.7288371038,-284.73200565370223,1083498.4608427575
2024-06-18 00:00:00-04:00,1086607.3555767953,-310.6042253631428,1086917.9598021584
2024-06-20 00:00:00-04:00,1083550.9122410465,-336.40367087948954,1083887.315911926
2024-06-21 00:00:00-04:00,1079928.585620677,-362.1168684704007,1080290.7024891474
2024-06-24 00:00:00-04:00,1084059.093119937,-387.92841381957413,1084447.0215337565
2024-06-25 00:00:00-04:00,1082567.8982806006,-413.70445368434713,1082981.602734285
2024-06-26 00:00:00-04:00,1081431.7472936895,-439.4534416910542,1081871.2007353806
2024-06-27 00:00:00-04:00,1082218.7593457806,-465.22116852611646,1082683.9805143068
2024-06-28 00:00:00-04:00,1082600.0520683774,-490.99797397549327,1083091.0500423529
2024-07-01 00:00:00-04:00,1079471.0176871514,-25.702302857046845,1079496.7199900085
2024-07-02 00:00:00-04:00,1082178.6844340698,-51.46907550482584,1082230.1535095747
2024-07-03 00:00:00-04:00,1083222.170472712,-77.26069364984625,1083299.4311663618
2024-07-05 00:00:00-04:00,1080849.485825383,-102.99581795817224,1080952.4816433412
2024-07-08 00:00:00-04:00,1076558.9079745337,-128.62878321864352,1076687.5367577523
2024-07-09 00:00:00-04:00,1078034.9668657132,-154.29689357521661,1078189.2637592885
2024-07-10 00:00:00-04:00,1082868.168077249,-180.08008289108722,1083048.2481601401
2024-07-11 00:00:00-04:00,1086816.5370876598,-205.9572832312777,1087022.494370891
2024-07-12 00:00:00-04:00,1086624.6971761556,-231.82991584577223,1086856.5270920014
2024-07-15 00:00:00-04:00,1089551.7428343147,-257.7722416829187,1089809.5150759977
2024-07-16 00:00:00-04:00,1096517.2622798258,-283.88041716994996,1096801.1426969958
2024-07-17 00:00:00-04:00,1097428.5128881738,-310.0102896166314,1097738.5231777905
2024-07-18 00:00:00-04:00,1093717.1125889157,-336.0517932855024,1094053.1643822012
2024-07-19 00:00:00-04:00,1086941.176017283,-361.931961289914,1087303.1079785728
2024-07-22 00:00:00-04:00,1090861.4189623543,-387.90547063447826,1091249.324432989
2024-07-23 00:00:00-04:00,1085873.602862126,-413.7602196252191,1086287.3630817512
2024-07-24 00:00:00-04:00,1078469.2950159989,-439.43867137445125,1078908.7336873733
2024-07-25 00:00:00-04:00,1082188.0952089287,-465.20566809363334,1082653.3008770223
2024-07-26 00:00:00-04:00,1086653.072430019,-491.07897632549646,1087144.1514063445
2024-07-29 00:00:00-04:00,1081031.1739276524,-516.8184266440196,1081547.9923542964
2024-07-30 00:00:00-04:00,1082076.6962981906,-542.5827709450314,1082619.2790691357
2024-07-31 00:00:00-04:00,1091653.0717136979,-568.575129613421,1092221.6468433114
2024-08-01 00:00:00-04:00,1071531.1845358424,-25.513254709051463,1071556.6977905515
2024-08-02 00:00:00-04:00,1084772.772142595,-51.34179282049685,1084824.1139354154
2024-08-05 00:00:00-04:00,1084597.5001452474,-77.16615768978535,1084674.6663029373
2024-08-06 00:00:00-04:00,1079788.486097962,-102.87601949835131,1079891.3621174602
2024-08-07 00:00:00-04:00,1079105.0693025745,-128.56960909102196,1079233.6389116654
2024-08-08 00:00:00-04:00,1075326.5002796992,-154.17323061247959,1075480.6735103116
2024-08-09 00:00:00-04:00,1074650.4119647415,-179.76075440982575,1074830.1727191512
2024-08-12 00:00:00-04:00,1074862.366698646,-205.35332486861395,1075067.7200235147
2024-08-13 00:00:00-04:00,1075636.2581769978,-230.9643217537064,1075867.2224987515
2024-08-14 00:00:00-04:00,1075241.1639868394,-256.56591141028963,1075497.7298982497
2024-08-15 00:00:00-04:00,1071394.0647310417,-282.07590128459714,1071676.1406323262
2024-08-16 00:00:00-04:00,1074281.357172639,-307.654637853864,1074589.011810493
2024-08-19 00:00:00-04:00,1077166.8390596586,-333.3020780086215,1077500.1411376672
2024-08-20 00:00:00-04:00,1080047.2087449792,-359.01810002688336,1080406.2268450062
2024-08-21 00:00:00-04:00,1083672.4585364033,-384.8204395715488,1084057.2789759748
2024-08-22 00:00:00-04:00,1082005.9931575186,-410.58310042436716,1082416.576257943
2024-08-23 00:00:00-04:00,1083458.6987678758,-436.3803503295524,1083895.0791182052
2024-08-26 00:00:00-04:00,1084795.1320021574,-462.2094208312824,1085257.3414229886
2024-08-27 00:00:00-04:00,1083617.0257867838,-488.0104405171507,1084105.036227301
2024-08-28 00:00:00-04:00,1084365.6752422443,-513.8292856144684,1084879.5045278587
2024-08-29 00:00:00-04:00,1084177.2246449855,-539.6436436859698,1084716.8682886716
2024-08-30 00:00:00-04:00,1084776.2639354458,-565.4722649373197,1085341.7362003832
2024-09-03 00:00:00-04:00,1087177.0315345179,-25.88578374572751,1087202.9173182636
2024-09-04 00:00:00-04:00,1089983.0398248183,-51.8383788033436,1090034.8782036216
2024-09-05 00:00:00-04:00,1084474.7985388648,-77.65982213625307,1084552.458361001
2024-09-06 00:00:00-04:00,1078667.0761538695,-103.34298307231987,1078770.419136942
2024-09-09 00:00:00-04:00,1087796.108672917,-129.24350710081856,1087925.3521800176
2024-09-10 00:00:00-04:00,1091673.2779456233,-155.23634688142343,1091828.5142925046
2024-09-11 00:00:00-04:00,1087484.6026074127,-181.12945392224375,1087665.732061335
2024-09-12 00:00:00-04:00,1092665.6265235713,-207.1459216125119,1092872.772445184
2024-09-13 00:00:00-04:00,1101726.5560429199,-233.37813085661105,1101959.9341737765
2024-09-16 00:00:00-04:00,1107239.091677641,-259.74159407425054,1107498.8332717153
2024-09-17 00:00:00-04:00,1101315.8584229494,-285.9640245707612,1101601.8224475202
2024-09-18 00:00:00-04:00,1097910.0128308,-312.1053615747565,1098222.1181923747
2024-09-19 00:00:00-04:00,1096943.260426601,-338.2236801163075,1097281.4841067172
2024-09-20 00:00:00-04:00,1095326.3771467062,-364.3035005202863,1095690.6806472265
2024-09-23 00:00:00-04:00,1102544.8660780997,-390.5551938005573,1102935.4212719002
2024-09-24 00:00:00-04:00,1101339.1061097684,-416.77817782660003,1101755.884287595
2024-09-25 00:00:00-04:00,1095008.4239103019,-442.8504277351765,1095451.274338037
2024-09-26 00:00:00-04:00,1092338.1961554869,-468.8590992786772,1092807.0552547656
2024-09-27 00:00:00-04:00,1095923.005306228,-494.9531254532582,1096417.9584316814
2024-09-30 00:00:00-04:00,1100345.9625386111,-521.1524626407772,1100867.115001252
2024-10-01 00:00:00-04:00,1095292.0858155256,-26.079003924279892,1095318.16481945
2024-10-02 00:00:00-04:00,1116134.151127845,-52.65425931435692,1116186.8053871593
2024-10-03 00:00:00-04:00,1101575.254191611,-78.88286604765084,1101654.1370576585
2024-10-04 00:00:00-04:00,1116301.0167884415,-105.46209452424412,1116406.4788829656
2024-10-07 00:00:00-04:00,1125814.433701122,-132.2678383205517,1125946.7015394424
2024-10-08 00:00:00-04:00,1087404.6835115794,-158.15904248045027,1087562.8425540598
2024-10-09 00:00:00-04:00,1080616.713447469,-183.88862445734185,1080800.6020719265
2024-10-10 00:00:00-04:00,1081746.7296863252,-209.64511222339164,1081956.3747985486
2024-10-11 00:00:00-04:00,1089973.4463589054,-235.59747885971404,1090209.0438377652
2024-10-14 00:00:00-04:00,1084469.8962792326,-261.41880546937693,1084731.3150847019
2024-10-15 00:00:00-04:00,1063565.5891407295,-286.7423986297076,1063852.3315393592
2024-10-16 00:00:00-04:00,1074030.0420541733,-312.3151513632054,1074342.3572055364
2024-10-17 00:00:00-04:00,1065530.3698325132,-337.68552613004545,1065868.0553586432
2024-10-18 00:00:00-04:00,1079448.3306535971,-363.3872888066234,1079811.7179424039
2024-10-21 00:00:00-04:00,1072057.2233009406,-388.91306854663964,1072446.1363694873
2024-10-22 00:00:00-04:00,1072173.6271328777,-414.441619872454,1072588.06875275
2024-10-23 00:00:00-04:00,1067296.253405051,-439.8540404873508,1067736.1074455385
2024-10-24 00:00:00-04:00,1066150.7152978138,-465.23918573599514,1066615.9544835498
2024-10-25 00:00:00-04:00,1065852.163851112,-490.61722244761,1066342.7810735595
2024-10-28 00:00:00-04:00,1072740.6779464153,-516.1592753047355,1073256.83722172
2024-10-29 00:00:00-04:00,1068030.7482490723,-541.5891843084992,1068572.3374333808
2024-10-30 00:00:00-04:00,1061306.6476652937,-566.8589918673766,1061873.506657161
2024-10-31 00:00:00-04:00,1054709.591535964,-591.9717229213533,1055301.5632588854
2024-11-01 00:00:00-04:00,1053716.3834266653,-25.089082678732062,1053741.472509344
2024-11-04 00:00:00-05:00,1048924.8516130517,-50.0640785503731,1048974.915691602
2024-11-05 00:00:00-05:00,1053513.5938699418,-75.14833279142508,1053588.7422027332
2024-11-06 00:00:00-05:00,1057490.0535054384,-100.32726689712851,1057590.3807723355
2024-11-07 00:00:00-05:00,1072511.708814301,-125.86386797844713,1072637.5726822794
2024-11-08 00:00:00-05:00,1069139.753271243,95024.12541538478,974115.6278558583
2024-11-11 00:00:00-05:00,1068402.6955647613,94997.68665028168,973405.0089144796
2024-11-12 00:00:00-05:00,1061487.8229971954,94972.41252892172,966515.4104682737
2024-11-13 00:00:00-05:00,1057857.5888777499,94946.22484376546,962911.3640339844
2024-11-14 00:00:00-05:00,1051611.7655791459,94921.18587222854,956690.5797069173
2024-11-15 00:00:00-05:00,1040385.3968028948,94896.4142015506,945488.9826013441
2024-11-18 00:00:00-05:00,1047300.2908496937,94870.4778866181,952429.8129630756
2024-11-19 00:00:00-05:00,1052017.8815320758,94845.4292454235,957172.4522866523
2024-11-20 00:00:00-05:00,1057678.2271219385,94820.24583088691,962857.9812910516
2024-11-21 00:00:00-05:00,1057058.5326135552,94795.07717133278,962263.4554422224
2024-11-22 00:00:00-05:00,1062888.9695519933,94768.76968854624,968120.1998634471
2024-11-25 00:00:00-05:00,1063333.6791550885,94742.4516171837,968591.2275379047
2024-11-26 00:00:00-05:00,1066287.936842565,94716.06320467763,971571.8736378873
2024-11-27 00:00:00-05:00,1070347.2240176569,94689.57814017567,975657.6458774812
2024-11-29 00:00:00-05:00,1078047.9617411112,94662.90972040994,983385.0520207013
2024-12-02 00:00:00-05:00,1078287.9880138924,-25.67413481327542,1078313.6621487057
2024-12-03 00:00:00-05:00,1076130.2735557253,-51.296894249350686,1076181.5704499746
2024-12-04 00:00:00-05:00,1080663.5805122089,-77.02759213530533,1080740.6081043442
2024-12-05 00:00:00-05:00,1081209.2942657867,-102.77128351523787,1081312.065549302
2024-12-06 00:00:00-05:00,1082253.5262496371,-128.5398381534349,1082382.0660877905
2024-12-09 00:00:00-05:00,1074630.537586793,-154.1268887400392,1074784.6644755332
2024-12-10 00:00:00-05:00,1070112.3397587417,-179.6063606264827,1070291.946119368
2024-12-11 00:00:00-05:00,1071404.6476650462,-205.11660248140893,1071609.7642675275
2024-12-12 00:00:00-05:00,1064849.464987628,-230.47076484212295,1065079.93575247
2024-12-13 00:00:00-05:00,1059114.1317479694,-255.68836839811163,1059369.8201163674
2024-12-16 00:00:00-05:00,1058160.0742295762,-280.8832557580387,1058440.9574853342
2024-12-17 00:00:00-05:00,1056674.7550250292,-306.0427775329626,1056980.7978025621
2024-12-18 00:00:00-05:00,1036143.2830539825,-330.7134430977137,1036473.9964970802
2024-12-19 00:00:00-05:00,1031483.569084429,-355.2731604501371,1031838.8422448791
2024-12-20 00:00:00-05:00,1033724.2740970281,-379.88622919217926,1034104.1603262202
2024-12-23 00:00:00-05:00,1030611.3618414016,-404.4251792110226,1031015.7870206126
2024-12-24 00:00:00-05:00,1032399.129289842,-429.00669613499326,1032828.135985977
2024-12-26 00:00:00-05:00,1032729.7878042411,-453.5960860681879,1033183.3838903093
2024-12-27 00:00:00-05:00,1027533.8437638056,49755.35772767214,977778.4860361335
2024-12-30 00:00:00-05:00,1022445.6323772571,49731.01320441261,972714.6191728445
2024-12-31 00:00:00-05:00,1021519.4962441883,49705.690732538416,971813.8055116498
2025-01-02 00:00:00-05:00,1020620.1992232114,-24.301059530519648,1020644.5002827419
2025-01-03 00:00:00-05:00,1017320.1870334202,-48.52354547145682,1017368.7105788917
2025-01-06 00:00:00-05:00,1016059.3606875535,-72.71601102272122,1016132.0766985762
2025-01-07 00:00:00-05:00,1017075.2596074083,-96.9326652194261,1017172.1922726277
2025-01-08 00:00:00-05:00,1014198.8616739328,-121.08083212039833,1014319.9425060531
2025-01-10 00:00:00-05:00,1028385.407819478,-145.56678197204903,1028530.97460145
2025-01-13 00:00:00-05:00,1033869.9911666467,-170.18332025073772,1034040.1744868974
2025-01-14 00:00:00-05:00,1036105.9859944278,-194.8530977691174,1036300.8390921969
